 Both 128K ROMs loaded successfully!
Screen RAM initialized with white paper, black ink
=== Emulator started - ROM loaded - CPU Reset ===
[19880000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[19890000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[19900000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[19910000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[19920000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[19930000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[19940000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
Frame 4650: PC: 0xFFFB SCREEN=5 ROM=0 PAGED=7
Screen @4000: 00 38 00 38 00 38 00 38 00 38 00 38 00 38 00 38 
[19950000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[19960000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[19970000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[19980000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[19990000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20000000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20010000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20020000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20030000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20040000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20050000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20060000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20070000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20080000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20090000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20100000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20110000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20120000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20130000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
Frame 4700: PC: 0xFFFB SCREEN=5 ROM=0 PAGED=7
Screen @4000: 00 38 00 38 00 38 00 38 00 38 00 38 00 38 00 38 
[20140000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20150000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20160000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20170000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20180000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20190000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20200000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20210000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20220000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20230000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20240000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20250000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20260000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20270000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20280000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20290000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20300000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20310000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20320000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20330000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
Frame 4750: PC: 0xFFFB SCREEN=5 ROM=0 PAGED=7
Screen @4000: 00 38 00 38 00 38 00 38 00 38 00 38 00 38 00 38 
[20340000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20350000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20360000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20370000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20380000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20390000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20400000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20410000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20420000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20430000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20440000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20450000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20460000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20470000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20480000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20490000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20500000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20510000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20520000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
Frame 4800: PC: 0xFFFB SCREEN=5 ROM=0 PAGED=7
Screen @4000: 00 38 00 38 00 38 00 38 00 38 00 38 00 38 00 38 
[20530000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20540000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20550000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20560000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20570000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20580000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20590000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20600000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20610000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20620000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20630000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20640000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20650000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20660000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20670000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20680000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20690000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20700000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20710000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20720000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
Frame 4850: PC: 0xFFFB SCREEN=5 ROM=0 PAGED=7
Screen @4000: 00 38 00 38 00 38 00 38 00 38 00 38 00 38 00 38 
[20730000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20740000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20750000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20760000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20770000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20780000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20790000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20800000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20810000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20820000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20830000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20840000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20850000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20860000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20870000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20880000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20890000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20900000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20910000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
Frame 4900: PC: 0xFFFB SCREEN=5 ROM=0 PAGED=7
Screen @4000: 00 38 00 38 00 38 00 38 00 38 00 38 00 38 00 38 
[20920000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20930000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20940000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20950000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20960000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[20970000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20980000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[20990000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21000000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21010000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21020000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21030000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21040000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21050000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21060000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21070000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21080000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21090000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21100000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
Frame 4950: PC: 0xFFFB SCREEN=5 ROM=0 PAGED=7
Screen @4000: 00 38 00 38 00 38 00 38 00 38 00 38 00 38 00 38 
[21110000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21120000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21130000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21140000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21150000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21160000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21170000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21180000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21190000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21200000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21210000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21220000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21230000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21240000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21250000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21260000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21270000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21280000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21290000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21300000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
Frame 5000: PC: 0xFFFB SCREEN=5 ROM=0 PAGED=7
Screen @4000: 00 38 00 38 00 38 00 38 00 38 00 38 00 38 00 38 
[21310000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21320000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21330000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21340000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21350000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21360000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21370000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21380000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21390000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21400000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21410000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21420000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21430000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21440000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21450000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21460000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21470000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21480000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21490000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
Frame 5050: PC: 0xFFFB SCREEN=5 ROM=0 PAGED=7
Screen @4000: 00 38 00 38 00 38 00 38 00 38 00 38 00 38 00 38 
[21500000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21510000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21520000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21530000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21540000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21550000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21560000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21570000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21580000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21590000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21600000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21610000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21620000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21630000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21640000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21650000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21660000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21670000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21680000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21690000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
Frame 5100: PC: 0xFFFB SCREEN=5 ROM=0 PAGED=7
Screen @4000: 00 38 00 38 00 38 00 38 00 38 00 38 00 38 00 38 
[21700000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21710000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21720000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21730000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21740000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21750000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21760000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21770000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21780000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21790000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21800000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21810000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21820000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21830000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21840000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21850000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21860000] PC=0xFFF9 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21870000] PC=0xFFF4 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x00
[21880000] PC=0xFFFB A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
Frame 5150: PC: 0xFFFB SCREEN=5 ROM=0 PAGED=7
Screen @4000: 00 38 00 38 00 38 00 38 00 38 00 38 00 38 00 38 
[21890000] PC=0xFFF5 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21900000] PC=0xFFFD A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21910000] PC=0xFFF7 A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
[21920000] PC=0xFFFF A=0x9A HL=0x0038 BC=0x7F7F DE=0x5BF4 SP=0x5BEF OP=0x38
